13:10:59.269, 1709464259261597184, FRONT, 3, True, [562.30438192 147.08000077 908.84810454], 11
13:10:59.269, 1709464259261597184, FRONT, 4, True, [ 694.3345622   462.45543681 1026.52186931], 10
13:10:59.269, 1709464259261597184, FRONT, 5, True, [645.932381   481.36045857 784.37291477], 4
13:10:59.269, 1709464259261597184, FRONT, 10, False, [ 707.81027192   37.16993983 1110.23966839], 3
13:10:59.280, 1709464259276334080, BACK , 6, True, [ 443.19506514 -248.57710283  771.30685658], 11
13:10:59.280, 1709464259276334080, BACK , 7, True, [ 457.71802537 -327.59977529  800.25306397], 17
13:10:59.281, 1709464259276334080, BACK , 8, True, [533.27770663  58.4872368  860.00641745], 11
13:10:59.281, 1709464259276334080, BACK , 9, True, [ 515.21824476 -393.13418493  907.42407841], 9
13:10:59.478, 1709464259470683136, FRONT, 0, True, [669.22561814 310.35294056 504.38198959], 11
13:10:59.478, 1709464259470683136, FRONT, 1, True, [709.62551675 -52.18165919 578.47189724], 11
13:10:59.478, 1709464259470683136, FRONT, 2, True, [679.40621343 212.18560273 691.69392595], 11
13:10:59.478, 1709464259470683136, FRONT, 3, True, [561.28959528 147.72600611 908.33903882], 11
13:10:59.478, 1709464259470683136, FRONT, 4, True, [ 694.32921754  463.19034849 1027.25189909], 10
13:10:59.478, 1709464259470683136, FRONT, 5, True, [644.9354078  480.99331555 784.06398414], 4
13:10:59.478, 1709464259470683136, FRONT, 10, True, [ 705.80598996   36.71722704 1108.9441712 ], 3
13:10:59.491, 1709464259485939712, BACK , 6, True, [ 444.18809356 -248.19150918  771.18157244], 11
13:10:59.492, 1709464259485939712, BACK , 7, True, [ 457.72535495 -328.11944805  800.26273279], 17
13:10:59.492, 1709464259485939712, BACK , 8, True, [531.2640167   57.8281281  858.49036772], 11
13:10:59.492, 1709464259485939712, BACK , 9, True, [ 514.21378264 -392.81314879  907.43683913], 9
13:10:59.687, 1709464259679789056, FRONT, 0, True, [669.23175771 310.35551061 505.09589283], 11
13:10:59.687, 1709464259679789056, FRONT, 1, True, [712.63252503 -52.89885537 577.92281773], 11
13:10:59.687, 1709464259679789056, FRONT, 2, True, [674.37855059 213.35631976 690.71778806], 11
13:10:59.687, 1709464259679789056, FRONT, 3, True, [560.27402498 147.74531041 906.59044767], 11
13:10:59.687, 1709464259679789056, FRONT, 4, True, [ 698.35803861  463.03559143 1030.23906909], 9
13:10:59.687, 1709464259679789056, FRONT, 5, True, [642.94741997 480.26152379 784.13898134], 4
13:10:59.688, 1709464259679789056, FRONT, 10, True, [ 709.83799695   36.14839371 1111.54017856], 3
13:10:59.698, 1709464259694579200, BACK , 6, True, [ 444.18788301 -248.7110977   770.680624  ], 11
13:10:59.698, 1709464259694579200, BACK , 7, True, [ 455.7129672  -328.1655223   799.40909601], 17
13:10:59.698, 1709464259694579200, BACK , 8, True, [534.27207119  59.39634345 860.46199443], 11
13:10:59.698, 1709464259694579200, BACK , 9, True, [ 515.21847763 -392.55951345  907.97813373], 10
13:10:59.880, 1709464259874557696, FRONT, 0, True, [668.22823354 310.18925764 504.398565  ], 11
13:10:59.880, 1709464259874557696, FRONT, 1, True, [713.63698653 -53.13703106 577.98693233], 11
13:10:59.881, 1709464259874557696, FRONT, 2, True, [677.39807323 212.07907885 690.58746625], 11
13:10:59.881, 1709464259874557696, FRONT, 3, True, [558.31671254 147.19170895 910.53550458], 11
13:10:59.881, 1709464259874557696, FRONT, 4, True, [ 693.31781059  463.5934098  1026.68780921], 10
13:10:59.881, 1709464259874557696, FRONT, 5, True, [645.92132854 482.05551259 784.37055135], 4
13:10:59.881, 1709464259874557696, FRONT, 10, False, [ 709.83799695   36.14839371 1111.54017856], 3
13:10:59.894, 1709464259888960256, BACK , 6, True, [ 443.20224677 -249.0862853   771.31633021], 11
13:10:59.894, 1709464259888960256, BACK , 7, True, [ 458.72052031 -327.31448095  800.67500292], 17
13:10:59.894, 1709464259888960256, BACK , 8, True, [528.25644329  57.44707385 857.6633131 ], 11
13:10:59.894, 1709464259888960256, BACK , 9, True, [ 514.23013607 -392.79194572  908.5643236 ], 10
13:11:00.076, 1709464260069561856, FRONT, 0, True, [666.22734566 309.85933047 503.72024082], 11
13:11:00.076, 1709464260069561856, FRONT, 1, True, [709.63092637 -52.92550349 577.73299417], 12
13:11:00.076, 1709464260069561856, FRONT, 2, True, [680.38954977 212.95511645 691.16535339], 11
13:11:00.076, 1709464260069561856, FRONT, 3, True, [560.30605932 147.75872013 910.31537137], 11
13:11:00.076, 1709464260069561856, FRONT, 4, True, [ 693.35899769  461.40164759 1027.42698125], 10
13:11:00.076, 1709464260069561856, FRONT, 5, True, [642.91853036 480.9466675  782.05805076], 4
13:11:00.076, 1709464260069561856, FRONT, 10, False, [ 709.83799695   36.14839371 1111.54017856], 3
13:11:00.088, 1709464260084212224, BACK , 6, True, [ 444.18788301 -248.7110977   770.680624  ], 11
13:11:00.088, 1709464260084212224, BACK , 7, True, [ 459.75240188 -329.11271932  801.1357072 ], 17
13:11:00.088, 1709464260084212224, BACK , 8, True, [534.28857413  58.2262728  860.48376428], 11
13:11:00.088, 1709464260084212224, BACK , 9, True, [ 515.23462162 -393.11295148  908.55317819], 9
13:11:00.270, 1709464260264280576, FRONT, 0, True, [669.21947858 310.35037051 503.66808635], 11
13:11:00.270, 1709464260264280576, FRONT, 1, True, [707.62197762 -52.44753383 577.60475947], 11
13:11:00.270, 1709464260264280576, FRONT, 2, True, [678.39286785 212.12845803 690.06215181], 11
13:11:00.270, 1709464260264280576, FRONT, 3, True, [564.34021292 146.41372448 911.736306  ], 11
13:11:00.270, 1709464260264280576, FRONT, 4, True, [ 691.32893923  461.47003223 1024.10938983], 10
13:11:00.270, 1709464260264280576, FRONT, 5, True, [645.932381   481.36045857 784.37291477], 4
13:11:00.270, 1709464260264280576, FRONT, 10, False, [ 709.83799695   36.14839371 1111.54017856], 3
13:11:00.282, 1709464260278218240, BACK , 6, True, [ 443.1876733  -248.58668673  770.79722714], 11
13:11:00.282, 1709464260278218240, BACK , 7, True, [ 457.72535495 -328.11944805  800.26273279], 17
13:11:00.282, 1709464260278218240, BACK , 8, True, [529.2838715   56.62088659 858.73289031], 11
13:11:00.282, 1709464260278218240, BACK , 9, True, [ 511.175831   -391.88189056  905.78147163], 8
13:11:00.479, 1709464260472221184, FRONT, 0, True, [664.2447999  309.53708141 505.1747228 ], 11
13:11:00.480, 1709464260472221184, FRONT, 1, True, [708.62645199 -52.68651866 577.66887682], 12
13:11:00.480, 1709464260472221184, FRONT, 2, True, [679.40621343 212.18560273 691.69392595], 11
13:11:00.480, 1709464260472221184, FRONT, 3, True, [560.30524994 147.13363739 909.07584043], 11
13:11:00.480, 1709464260472221184, FRONT, 4, True, [ 692.34757091  461.80551513 1026.86207921], 10
13:11:00.480, 1709464260472221184, FRONT, 5, True, [641.95043981 479.89437785 783.82924129], 4
13:11:00.480, 1709464260472221184, FRONT, 10, False, [ 709.83799695   36.14839371 1111.54017856], 3
13:11:00.490, 1709464260486767104, BACK , 6, True, [ 442.17288978 -247.96349934  770.39393456], 11
13:11:00.490, 1709464260486767104, BACK , 7, True, [ 455.70566037 -327.64746343  799.39945722], 17
13:11:00.490, 1709464260486767104, BACK , 8, True, [534.30556015  58.24829604 861.65486204], 11
13:11:00.491, 1709464260486767104, BACK , 9, True, [ 515.22666606 -392.54889673  908.54268362], 9
13:11:00.676, 1709464260669640704, FRONT, 0, True, [666.24570171 309.8670144  505.85466581], 12
13:11:00.677, 1709464260669640704, FRONT, 1, True, [712.63252503 -52.89885537 577.92281773], 11
13:11:00.677, 1709464260669640704, FRONT, 2, True, [680.39480584 212.23238564 690.44742355], 11
13:11:00.677, 1709464260669640704, FRONT, 3, True, [558.29008687 147.18056331 907.43949564], 11
13:11:00.677, 1709464260669640704, FRONT, 4, True, [ 698.33464701  464.50661378 1030.23406712], 10
13:11:00.677, 1709464260669640704, FRONT, 5, True, [644.92943529 480.99081543 783.36950684], 4
13:11:00.677, 1709464260669640704, FRONT, 10, False, [ 709.83799695   36.14839371 1111.54017856], 3
13:11:00.689, 1709464260683750144, BACK , 6, True, [ 443.2461774  -250.06631461  773.37379525], 10
13:11:00.689, 1709464260683750144, BACK , 7, True, [ 457.69432023 -330.27638996  796.14037654], 17
13:11:00.689, 1709464260683750144, BACK , 8, True, [527.25383864  57.12219558 857.19686621], 10
13:11:00.689, 1709464260683750144, BACK , 9, True, [ 519.29374016 -393.76593089  911.88857186], 8
13:11:00.870, 1709464260864043520, FRONT, 0, True, [666.22734566 309.85933047 503.72024082], 11
13:11:00.870, 1709464260864043520, FRONT, 1, True, [713.63698653 -53.13703106 577.98693233], 11
13:11:00.870, 1709464260864043520, FRONT, 2, True, [675.37950777 213.40990768 690.91203725], 10
13:11:00.870, 1709464260864043520, FRONT, 3, True, [560.27936404 147.74754536 907.21126828], 11
13:11:00.870, 1709464260864043520, FRONT, 4, True, [ 691.32361229  462.20250773 1024.83699962], 10
